id,laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,SSD_GB,HDD_GB,Hybrid_GB,Flash_GB,ScreenResolution_clean,Width_px,Height_px,PPI,IPS,Touchscreen,FullHD,QuadHD,UltraHD_4K,Retina,CPU_Marca,CPU_Serie,CPU_GHz,GPU_Marca,GPU_Tipo
1224,657,Lenovo,Thinkpad X270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.36,1584.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,176.23257360658386,1,0,1,0,0,0,Intel,i7,2.7,Intel,HD Graphics
559,189,Dell,Inspiron 7773,Notebook,17.3,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,16.0,512GB SSD,Nvidia GeForce 150MX,Windows 10,2.77,1549.0,512.0,0.0,0.0,0.0,1920x1080,1920,1080,127.33567457123111,0,1,1,0,0,0,Intel,i7,1.8,Nvidia,GeForce
136,517,Dell,XPS 13,Ultrabook,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,128GB SSD,Intel HD Graphics 620,Windows 10,1.29,899.0,128.0,0.0,0.0,0.0,1920x1080,1920,1080,165.6321180513006,1,1,1,0,0,0,Intel,i5,2.5,Intel,HD Graphics
420,198,Dell,Inspiron 5379,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8.0,1TB HDD,Intel UHD Graphics 620,Windows 10,1.62,839.0,0.0,1024.0,0.0,0.0,1920x1080,1920,1080,165.6321180513006,1,1,1,0,0,0,Intel,i7,1.8,Intel,HD Graphics
54,498,Toshiba,Portege X30-D-10L,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,32.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.05,2799.0,512.0,0.0,0.0,0.0,1920x1080,1920,1080,165.6321180513006,0,1,1,0,0,0,Intel,i7,2.7,Intel,HD Graphics
788,127,Acer,Aspire 3,Notebook,15.6,1366x768,AMD A9-Series 9420 3GHz,4.0,256GB SSD,AMD Radeon R5,Windows 10,2.1,451.0,256.0,0.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,AMD,M,3.0,AMD,Radeon
628,765,HP,15-cb003na (i5-7300HQ/8GB/1TB,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,1099.0,128.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,1,0,1,0,0,0,Intel,i5,2.5,Nvidia,GeForce
1215,274,Lenovo,V330-15IKB (i7-8550U/8GB/256GB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,2.05,880.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i7,1.8,Intel,HD Graphics
396,1168,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4.0,1TB HDD,Intel HD Graphics 520,No OS,1.9,339.0,0.0,1024.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,i3,2.0,Intel,HD Graphics
1083,1320,Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,4.0,500GB HDD,Intel HD Graphics,Windows 10,2.2,369.0,0.0,500.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,Celeron,1.6,Intel,HD Graphics
20,858,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.28,2277.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,165.6321180513006,0,1,1,0,0,0,Intel,i5,2.5,Intel,HD Graphics
1263,94,HP,Probook 430,Notebook,13.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16.0,512GB SSD,Intel UHD Graphics 620,Windows 10,1.49,1197.0,512.0,0.0,0.0,0.0,1920x1080,1920,1080,165.6321180513006,0,0,1,0,0,0,Intel,i7,1.8,Intel,HD Graphics
258,908,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,1TB HDD,Nvidia GeForce GTX 1050Ti,Linux,2.62,929.0,0.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i7,2.8,Nvidia,GeForce
159,950,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4.0,1TB HDD,Intel HD Graphics 520,Windows 10,2.18,558.6,0.0,1024.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,i3,2.0,Intel,HD Graphics
572,959,Lenovo,IdeaPad Y700-15ACZ,Gaming,15.6,IPS Panel Full HD 1920x1080,AMD FX 8800P 2.1GHz,16.0,512GB SSD +  1TB HDD,AMD Radeon R9 M385,Windows 10,2.5,999.0,512.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,1,0,1,0,0,0,AMD,M,2.1,AMD,Radeon
374,538,Toshiba,Satellite Pro,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,500GB HDD,Intel HD Graphics 620,Windows 10,2.0,860.0,0.0,500.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,1,0,1,0,0,0,Intel,i5,2.5,Intel,HD Graphics
25,1142,HP,EliteBook 820,Ultrabook,12.5,1366x768,Intel Core i5 6300U 2.4GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.26,1895.0,256.0,0.0,0.0,0.0,1366x768,1366,768,125.36742798669837,0,0,0,0,0,0,Intel,i5,2.4,Intel,HD Graphics
345,796,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,4.0,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.4,999.0,0.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,1,0,1,0,0,0,Intel,i7,2.8,Nvidia,GeForce
827,813,Dell,Latitude 3180,Netbook,11.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4.0,128GB SSD,Intel HD Graphics 505,Windows 10,1.63,744.0,128.0,0.0,0.0,0.0,1366x768,1366,768,135.0942111925629,0,0,0,0,0,0,Intel,Pentium,1.1,Intel,HD Graphics
661,525,HP,Probook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,Nvidia GeForce 930MX,Windows 10,2.04,889.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i5,2.5,Nvidia,GeForce
102,603,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.37,2025.0,512.0,0.0,0.0,0.0,1920x1080,1920,1080,165.6321180513006,1,1,1,0,0,0,Intel,i7,2.7,Intel,HD Graphics
185,596,Asus,ROG Strix,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.73,1770.0,128.0,1024.0,0.0,0.0,1920x1080,1920,1080,127.33567457123111,1,0,1,0,0,0,Intel,i5,2.5,Nvidia,GeForce
69,233,Asus,K756UX-T4340T (i5-7200U/8GB/500GB,Notebook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD +  500GB HDD,Nvidia GeForce GTX 950M,Windows 10,2.69,891.0,256.0,500.0,0.0,0.0,1920x1080,1920,1080,127.33567457123111,0,0,1,0,0,0,Intel,i5,2.5,Nvidia,GeForce
327,169,MSI,GE63VR 7RE,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.4,1799.0,256.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,1,0,1,0,0,0,Intel,i7,2.8,Nvidia,GeForce
439,899,Acer,Chromebook C731-C78G,Netbook,11.6,IPS Panel 1366x768,Intel Celeron Dual Core N3060 1.6GHz,4.0,32GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.25,297.0,0.0,0.0,0.0,32.0,1366x768,1366,768,135.0942111925629,1,0,0,0,0,0,Intel,Celeron,1.6,Intel,HD Graphics
662,263,MSI,GT73EVR 7RE,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.14,2499.0,512.0,1024.0,0.0,0.0,1920x1080,1920,1080,127.33567457123111,0,0,1,0,0,0,Intel,i7,2.8,Nvidia,GeForce
799,242,Asus,X555QG-DM242T (A10-9620P/4GB/1TB,Notebook,15.6,Full HD 1920x1080,AMD A10-Series A10-9620P 2.5GHz,4.0,128GB SSD +  1TB HDD,AMD Radeon R5 M430,Windows 10,2.2,575.0,128.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,AMD,M,2.5,AMD,Radeon
555,267,HP,ProBook 450,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4.0,500GB HDD,Intel HD Graphics 620,Windows 10,2.1,722.0,0.0,500.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,1,0,1,0,0,0,Intel,i5,1.6,Intel,HD Graphics
40,781,Toshiba,Tecra A40-C-1E5,Notebook,14.0,IPS Panel 1366x768,Intel Core i5 6200U 2.3GHz,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,1.75,1020.0,128.0,0.0,0.0,0.0,1366x768,1366,768,111.93520355955211,1,0,0,0,0,0,Intel,i5,2.3,Intel,HD Graphics
1110,1289,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,Intel Core i7 6500U 2.5GHz,16.0,512GB SSD,Intel HD Graphics 520,Windows 10,1.3,1499.0,512.0,0.0,0.0,0.0,3200x1800,3200,1800,276.053530085501,1,1,0,1,0,0,Intel,i7,2.5,Intel,HD Graphics
998,375,HP,Elitebook 1040,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.36,1750.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,157.3505121487356,1,0,1,0,0,0,Intel,i7,2.7,Intel,HD Graphics
500,1121,MSI,GE72 Apache,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.9,1511.19,128.0,1024.0,0.0,0.0,1920x1080,1920,1080,127.33567457123111,0,0,1,0,0,0,Intel,i7,2.6,Nvidia,GeForce
734,644,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 8250U 1.6GHz,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.23,1869.0,256.0,0.0,0.0,0.0,3200x1800,3200,1800,276.053530085501,0,1,0,1,0,0,Intel,i5,1.6,Intel,HD Graphics
974,484,Lenovo,Thinkpad T470,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,180GB SSD,Intel HD Graphics 620,Windows 10,1.7,1364.0,180.0,0.0,0.0,0.0,1920x1080,1920,1080,157.3505121487356,0,0,1,0,0,0,Intel,i5,2.5,Intel,HD Graphics
117,896,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,4.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.28,1799.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,165.6321180513006,0,1,1,0,0,0,Intel,i5,2.5,Intel,HD Graphics
392,1030,HP,ProBook 450,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4.0,256GB SSD,Intel HD Graphics 620,Windows 10,2.04,769.99,256.0,0.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,i3,2.4,Intel,HD Graphics
1060,520,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16.0,256GB SSD +  2TB HDD,AMD Radeon 530,Windows 10,2.2,1219.24,256.0,2048.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i7,1.8,AMD,Radeon
613,810,Asus,Pro P2540UA-XS51,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,2.37,1099.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i5,2.5,Intel,HD Graphics
711,119,HP,Probook 440,Notebook,14.0,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8.0,512GB SSD,Intel UHD Graphics 620,Windows 10,1.63,1084.0,512.0,0.0,0.0,0.0,1920x1080,1920,1080,157.3505121487356,0,0,1,0,0,0,Intel,i7,1.8,Intel,HD Graphics
1245,1016,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4.0,128GB SSD,Intel HD Graphics 620,Windows 10,2.18,547.0,128.0,0.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,i3,2.4,Intel,HD Graphics
639,412,Asus,Zenbook 3,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.1,1873.0,512.0,0.0,0.0,0.0,1920x1080,1920,1080,157.3505121487356,0,0,1,0,0,0,Intel,i7,2.7,Intel,HD Graphics
9,165,Acer,Aspire A517-51G,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4.0,256GB SSD,Nvidia GeForce MX150,Windows 10,3.0,805.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,127.33567457123111,1,0,1,0,0,0,Intel,i5,1.6,Nvidia,GeForce
1213,712,Lenovo,V310-15ISK (i3-6006U/4GB/500GB/No,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4.0,500GB HDD,Intel HD Graphics 520,No OS,1.9,450.0,0.0,500.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,i3,2.0,Intel,HD Graphics
535,432,Dell,Inspiron 7577,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,1159.0,128.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,1,0,1,0,0,0,Intel,i7,2.8,Nvidia,GeForce
155,1206,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 6300U 2.4GHz,8.0,256GB SSD,Intel HD Graphics 520,Linux,1.23,1099.0,256.0,0.0,0.0,0.0,3200x1800,3200,1800,276.053530085501,0,1,0,1,0,0,Intel,i5,2.4,Intel,HD Graphics
1074,561,HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8.0,1TB HDD,Nvidia GeForce 930MX,Windows 10,2.63,1280.0,0.0,1024.0,0.0,0.0,1920x1080,1920,1080,127.33567457123111,0,0,1,0,0,0,Intel,i7,2.7,Nvidia,GeForce
472,599,Dell,Inspiron 3179,2 in 1 Convertible,11.6,Touchscreen 1366x768,Intel Core M 7Y30 1.0GHz,4.0,128GB SSD,Intel HD Graphics 615,Windows 10,1.39,603.0,128.0,0.0,0.0,0.0,1366x768,1366,768,135.0942111925629,0,1,0,0,0,0,Intel,M,1.0,Intel,HD Graphics
47,601,Lenovo,V320-17ISK (i3-6006U/4GB/500GB/FHD/No,Notebook,17.3,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4.0,500GB HDD,Intel HD Graphics 520,No OS,2.8,529.0,0.0,500.0,0.0,0.0,1920x1080,1920,1080,127.33567457123111,0,0,1,0,0,0,Intel,i3,2.0,Intel,HD Graphics
5,132,HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,2.5,928.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,127.33567457123111,0,0,1,0,0,0,Intel,i5,1.6,Intel,HD Graphics
466,1139,Asus,VivoBook Max,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4.0,1TB HDD,Intel HD Graphics 620,Windows 10,2.0,435.0,0.0,1024.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,i3,2.4,Intel,HD Graphics
712,129,HP,Probook 440,Notebook,14.0,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8.0,1TB HDD,Intel UHD Graphics 620,Windows 10,1.63,812.0,0.0,1024.0,0.0,0.0,1920x1080,1920,1080,157.3505121487356,0,0,1,0,0,0,Intel,i5,1.6,Intel,HD Graphics
212,838,Acer,Swift 3,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,8.0,128GB SSD,Intel HD Graphics 620,Windows 10,1.5,619.0,128.0,0.0,0.0,0.0,1920x1080,1920,1080,157.3505121487356,1,0,1,0,0,0,Intel,i3,2.4,Intel,HD Graphics
1067,3,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 620,No OS,1.86,575.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i5,2.5,Intel,HD Graphics
785,371,HP,15-AY023na (N3710/8GB/2TB/W10),Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,8.0,2TB HDD,Intel HD Graphics 405,Windows 10,2.04,389.0,0.0,2048.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,Pentium,1.6,Intel,HD Graphics
332,806,Dell,Latitude 3580,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8.0,128GB SSD,Intel HD Graphics 620,Windows 10,1.95,810.0,128.0,0.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,i5,2.5,Intel,HD Graphics
1199,625,MSI,GT62VR 7RE,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.94,2267.86,256.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i7,2.8,Nvidia,GeForce
412,298,Dell,XPS 15,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.0,1829.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i7,2.8,Nvidia,GeForce
200,424,HP,EliteBook 1040,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.43,1500.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,157.3505121487356,0,0,1,0,0,0,Intel,i7,2.5,Intel,HD Graphics
509,337,Toshiba,Satellite Pro,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,2.0,943.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,1,0,1,0,0,0,Intel,i5,2.5,Intel,HD Graphics
411,1247,MSI,GL62M 7RDX,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,1149.0,128.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i7,2.8,Nvidia,GeForce
627,878,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.37,1950.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,165.6321180513006,1,1,1,0,0,0,Intel,i7,2.7,Intel,HD Graphics
1088,347,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,Full HD 1920x1080,AMD A12-Series 9720P 3.6GHz,12.0,2TB HDD,AMD Radeon 530,Windows 10,2.2,899.0,0.0,2048.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,AMD,M,3.6,AMD,Radeon
881,939,Dell,Latitude 3580,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,1.95,729.9,0.0,500.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,i5,2.3,Intel,HD Graphics
914,984,Dell,XPS 13,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7Y75 1.3GHz,16.0,512GB SSD,Intel HD Graphics 615,Windows 10,1.22,1899.0,512.0,0.0,0.0,0.0,3200x1800,3200,1800,276.053530085501,0,1,0,1,0,0,Intel,i7,1.3,Intel,HD Graphics
690,187,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8.0,128GB SSD,Intel HD Graphics 620,Windows 10,2.0,793.0,128.0,0.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,i5,2.5,Intel,HD Graphics
111,478,HP,ZBook 15u,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,500GB HDD,AMD FirePro W4190M ,Windows 10,1.9,1154.0,0.0,500.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i5,2.5,AMD,FirePro
26,989,HP,Probook 450,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.70GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce 930MX,Windows 10,2.04,979.0,128.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,1,0,1,0,0,0,Intel,i5,2.7,Nvidia,GeForce
375,559,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,2699.0,256.0,1024.0,0.0,0.0,1920x1080,1920,1080,127.33567457123111,1,0,1,0,0,0,Intel,i7,2.8,Nvidia,GeForce
289,1213,HP,Pavilion Power,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.21,1327.0,128.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,1,0,1,0,0,0,Intel,i7,2.8,Nvidia,GeForce
1007,142,HP,Envy 13-AD007nv,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.32,699.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,165.6321180513006,1,0,1,0,0,0,Intel,i5,2.5,Intel,HD Graphics
476,1141,Lenovo,Yoga Book,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4.0,64GB Flash Storage,Intel HD Graphics 400,Windows 10,0.69,479.0,0.0,0.0,0.0,64.0,1920x1200,1920,1200,224.17380907857276,1,1,0,0,0,0,Intel,Atom,1.44,Intel,HD Graphics
475,64,Asus,UX410UA-GV350T (i5-8250U/8GB/256GB/FHD/W10),Notebook,14.0,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.4,941.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,157.3505121487356,0,0,1,0,0,0,Intel,i5,1.6,Intel,HD Graphics
125,410,Acer,Aspire 7,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,256GB SSD,Nvidia GeForce GTX 1050,Linux,2.5,879.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i7,2.8,Nvidia,GeForce
1154,859,HP,EliteBook 840,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8.0,512GB SSD,Intel HD Graphics 520,Windows 10,1.54,1468.0,512.0,0.0,0.0,0.0,1920x1080,1920,1080,157.3505121487356,0,0,1,0,0,0,Intel,i7,2.5,Intel,HD Graphics
1184,359,HP,Zbook 15,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,256GB SSD,Nvidia Quadro M1200,Windows 10,2.6,1738.27,256.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i7,2.8,Nvidia,Quadro
322,574,Fujitsu,Lifebook A557,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8.0,1TB HDD,Intel HD Graphics 620,Windows 10,2.2,739.0,0.0,1024.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,i5,2.5,Intel,HD Graphics
280,885,Samsung,Notebook 9,Ultrabook,15.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16.0,256GB SSD,Nvidia GeForce 940MX,Windows 10,1.23,1849.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,146.86047800548656,0,0,1,0,0,0,Intel,i7,2.7,Nvidia,GeForce
63,125,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,Nvidia GeForce 940MX,No OS,2.2,629.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i5,2.5,Nvidia,GeForce
547,862,Asus,Rog GL502VM-DS74,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.1,1899.0,128.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i7,2.8,Nvidia,GeForce
1293,322,Lenovo,ThinkPad 13,Notebook,13.3,1366x768,Intel Celeron Dual Core 3855U 1.6GHz,4.0,16GB Flash Storage,Intel HD Graphics 510,Chrome OS,1.45,459.9,0.0,0.0,0.0,16.0,1366x768,1366,768,117.82653006268643,0,0,0,0,0,0,Intel,Celeron,1.6,Intel,HD Graphics
